Name,Address,Pin Code,Age,latitude,longitude,Date_of_birth,Nationality,Diabetic,Religion,Height,Nationality,Diabetic,Religion,Height
Julie Nelson,"2021 7th St, Hampton, LA 90141",90141,21,36.911392,-93.285628,2003-09-17,Mexican,Yes,Baháʼí,Short,Mexican,Yes,Baháʼí,Short
Kimberly Morales,"2021 7th St, Hampton, LA 90141",90141,23,36.911392,-93.285628,2001-09-17,Indian,Yes,Unitarianism,Average,Indian,Yes,Unitarianism,Average
Joseph Wilson,"2021 7th St, Hampton, LA 90141",90141,24,36.911392,-93.285628,2000-09-16,Chinese,Yes,Agnostic,Short,Chinese,Yes,Agnostic,Short
Alicia Cook,"3305 40th St, Allen, HI 12711",12711,41,32.146336,-122.383404,1983-09-17,Chinese,Yes,Jainism,Tall,Chinese,Yes,Jainism,Tall
Teresa Mitchell,"3305 40th St, Allen, HI 12711",12711,75,32.146336,-122.383404,1949-09-17,German,No,Buddhism,Short,German,No,Buddhism,Short
Erica Martin,"6500 53rd St, Downey, NH 59002",59002,54,27.501876,-81.336578,1970-09-17,Swedish,No,Jainism,Short,Swedish,No,Jainism,Short
Alexander Morris,"6500 53rd St, Downey, NH 59002",59002,57,27.501876,-81.336578,1967-09-17,Vietnamese,No,Hinduism,Short,Vietnamese,No,Hinduism,Short
Joshua Johnson,"5064 37th St, Santa Ana, NH 62753",62753,39,27.150236,-79.596871,1985-09-17,Indian,No,Baháʼí,Average,Indian,No,Baháʼí,Average
Jason Nelson,"5064 37th St, Santa Ana, NH 62753",62753,56,27.150236,-79.596871,1968-09-16,Italian,No,Confucianism,Short,Italian,No,Confucianism,Short
Phillip Murphy,"4249 83rd St, Las Cruces, RI 66955",66955,47,29.446408,-105.392999,1977-09-17,Swedish,No,Christianity,Short,Swedish,No,Christianity,Short
Heather Taylor,"4249 83rd St, Las Cruces, RI 66955",66955,73,29.446408,-105.392999,1951-09-17,American,Yes,Paganism,Average,American,Yes,Paganism,Average
Michele Smith,"4844 127th St, Huntsville, AK 86834",86834,40,40.805492,-110.242138,1984-09-16,Brazilian,No,Paganism,Tall,Brazilian,No,Paganism,Tall
Brandon Peterson,"4844 127th St, Huntsville, AK 86834",86834,61,40.805492,-110.242138,1963-09-17,Chinese,No,Shinto,Tall,Chinese,No,Shinto,Tall
Stacy Ramos,"4844 127th St, Huntsville, AK 86834",86834,23,40.805492,-110.242138,2001-09-17,Dutch,No,Jainism,Average,Dutch,No,Jainism,Average
Tyler Hill,"4844 127th St, Huntsville, AK 86834",86834,50,40.805492,-110.242138,1974-09-17,Brazilian,Yes,Agnostic,Short,Brazilian,Yes,Agnostic,Short
Gina Young,"4392 110th St, Surprise, IA 32367",32367,61,49.31711,-79.335198,1963-09-17,Spanish,Yes,Christianity,Tall,Spanish,Yes,Christianity,Tall
Jennifer Gomez,"4392 110th St, Surprise, IA 32367",32367,50,49.31711,-79.335198,1974-09-17,Brazilian,No,Agnostic,Tall,Brazilian,No,Agnostic,Tall
Mary Nguyen,"4392 110th St, Surprise, IA 32367",32367,71,49.31711,-79.335198,1953-09-17,Spanish,Yes,Judaism,Average,Spanish,Yes,Judaism,Average
Michael Hernandez,"5028 102nd St, Fort Wayne, IA 49950",49950,58,45.943784,-120.414043,1966-09-17,Swedish,Yes,Rastafarianism,Tall,Swedish,Yes,Rastafarianism,Tall
David Taylor,"1391 114th St, New York, SD 53298",53298,76,37.06484,-116.099613,1948-09-16,Irish,No,Sikhism,Tall,Irish,No,Sikhism,Tall
Carlos Morgan,"1337 40th St, Woodbridge, WV 99710",99710,50,45.90489,-106.11287,1974-09-17,Canadian,No,Islam,Average,Canadian,No,Islam,Average
Billy Miller,"9029 59th St, Santa Clara, CO 27898",27898,79,33.692615,-76.659339,1945-09-17,Polish,No,Sikhism,Tall,Polish,No,Sikhism,Tall
Ryan Evans,"9029 59th St, Santa Clara, CO 27898",27898,23,33.692615,-76.659339,2001-09-17,American,Yes,Zoroastrianism,Short,American,Yes,Zoroastrianism,Short
Jonathan Thompson,"5468 84th St, Albuquerque, LA 46176",46176,71,45.143296,-112.045593,1953-09-17,Mexican,Yes,Buddhism,Average,Mexican,Yes,Buddhism,Average
John Perez,"5468 84th St, Albuquerque, LA 46176",46176,63,45.143296,-112.045593,1961-09-17,Russian,No,Paganism,Short,Russian,No,Paganism,Short
Felicia Adams,"4500 177th St, Dayton, OR 76391",76391,67,32.578873,-113.963091,1957-09-17,French,Yes,Agnostic,Short,French,Yes,Agnostic,Short
Jeffrey Roberts,"4500 177th St, Dayton, OR 76391",76391,38,32.578873,-113.963091,1986-09-17,Greek,Yes,Druidism,Average,Greek,Yes,Druidism,Average
Gary Moore,"4500 177th St, Dayton, OR 76391",76391,68,32.578873,-113.963091,1956-09-16,Brazilian,Yes,Sikhism,Tall,Brazilian,Yes,Sikhism,Tall
Karen Adams,"6984 19th St, Pomona, OH 53859",53859,38,41.679491,-103.187855,1986-09-17,Dutch,No,Shinto,Average,Dutch,No,Shinto,Average
Andrew Perez,"6984 19th St, Pomona, OH 53859",53859,44,41.679491,-103.187855,1980-09-16,Vietnamese,No,Islam,Tall,Vietnamese,No,Islam,Tall
Kayla Nguyen,"2023 173rd St, Augusta, AK 47533",47533,62,30.980693,-90.536047,1962-09-17,American,No,Baháʼí,Short,American,No,Baháʼí,Short
Mary Martin,"2023 173rd St, Augusta, AK 47533",47533,41,30.980693,-90.536047,1983-09-17,Indian,No,Atheism,Tall,Indian,No,Atheism,Tall
Kathryn Murphy,"8700 177th St, Henderson, VT 37642",37642,67,46.980818,-69.688801,1957-09-17,Vietnamese,No,Christianity,Short,Vietnamese,No,Christianity,Short
Benjamin Diaz,"8700 177th St, Henderson, VT 37642",37642,67,46.980818,-69.688801,1957-09-17,Brazilian,Yes,Hinduism,Short,Brazilian,Yes,Hinduism,Short
Randy White,"9479 162nd St, Pomona, NY 80547",80547,59,45.43832,-124.146912,1965-09-17,Canadian,Yes,Jainism,Short,Canadian,Yes,Jainism,Short
Ian Evans,"6706 55th St, El Cajon, MO 47003",47003,54,44.988802,-118.449494,1970-09-17,Russian,Yes,Judaism,Average,Russian,Yes,Judaism,Average
Michael Walker,"6706 55th St, El Cajon, MO 47003",47003,21,44.988802,-118.449494,2003-09-17,Polish,Yes,Taoism,Tall,Polish,Yes,Taoism,Tall
Brent Evans,"6706 55th St, El Cajon, MO 47003",47003,27,44.988802,-118.449494,1997-09-17,Dutch,Yes,Christianity,Tall,Dutch,Yes,Christianity,Tall
John Ramirez,"5926 139th St, McAllen, SD 19170",19170,25,45.247983,-79.787943,1999-09-17,Canadian,Yes,Baháʼí,Tall,Canadian,Yes,Baháʼí,Tall
Jessica Lewis,"5926 139th St, McAllen, SD 19170",19170,41,45.247983,-79.787943,1983-09-17,Spanish,No,Confucianism,Short,Spanish,No,Confucianism,Short
Meghan Perez,"5016 128th St, Birmingham, WV 59666",59666,73,31.773406,-95.427267,1951-09-17,Brazilian,No,Pastafarianism,Average,Brazilian,No,Pastafarianism,Average
Felicia Parker,"5016 128th St, Birmingham, WV 59666",59666,75,31.773406,-95.427267,1949-09-17,Korean,Yes,Agnostic,Tall,Korean,Yes,Agnostic,Tall
Erika Sanchez,"858 150th St, Olathe, NC 62294",62294,35,33.294357,-87.863963,1989-09-17,Korean,No,Rastafarianism,Tall,Korean,No,Rastafarianism,Tall
Robert Gutierrez,"858 150th St, Olathe, NC 62294",62294,66,33.294357,-87.863963,1958-09-17,Japanese,Yes,Sikhism,Average,Japanese,Yes,Sikhism,Average
Chad Reyes,"3968 136th St, Tuscaloosa, AZ 92854",92854,41,44.228706,-86.08093,1983-09-17,Dutch,Yes,Pastafarianism,Tall,Dutch,Yes,Pastafarianism,Tall
Donald Ramos,"3968 136th St, Tuscaloosa, AZ 92854",92854,53,44.228706,-86.08093,1971-09-17,Irish,No,Agnostic,Average,Irish,No,Agnostic,Average
Elizabeth Murphy,"3968 136th St, Tuscaloosa, AZ 92854",92854,33,44.228706,-86.08093,1991-09-17,Dutch,No,Buddhism,Average,Dutch,No,Buddhism,Average
Kimberly Williams,"3968 136th St, Tuscaloosa, AZ 92854",92854,63,44.228706,-86.08093,1961-09-17,Swedish,Yes,Jainism,Tall,Swedish,Yes,Jainism,Tall
Amy Allen,"382 76th St, Plano, MD 12160",12160,72,31.228928,-97.473742,1952-09-16,Japanese,No,Christianity,Average,Japanese,No,Christianity,Average
Angela Young,"1348 128th St, Bend, KS 59619",59619,56,43.591267,-85.176343,1968-09-16,Mexican,Yes,Unitarianism,Average,Mexican,Yes,Unitarianism,Average
Margaret Harris,"1348 128th St, Bend, KS 59619",59619,72,43.591267,-85.176343,1952-09-16,French,Yes,Confucianism,Tall,French,Yes,Confucianism,Tall
Christopher Taylor,"4760 32nd St, Fairfield, VA 32523",32523,59,37.766555,-121.939003,1965-09-17,French,Yes,Pastafarianism,Short,French,Yes,Pastafarianism,Short
Manuel Anderson,"4760 32nd St, Fairfield, VA 32523",32523,74,37.766555,-121.939003,1950-09-17,Japanese,Yes,Confucianism,Tall,Japanese,Yes,Confucianism,Tall
Sara Walker,"4760 32nd St, Fairfield, VA 32523",32523,74,37.766555,-121.939003,1950-09-17,German,Yes,Baháʼí,Tall,German,Yes,Baháʼí,Tall
Derek Ramirez,"6115 57th St, Hillsboro, AK 41388",41388,51,43.884258,-84.604011,1973-09-17,Chinese,No,Judaism,Short,Chinese,No,Judaism,Short
Lisa Taylor,"6115 57th St, Hillsboro, AK 41388",41388,60,43.884258,-84.604011,1964-09-16,Korean,Yes,Christianity,Average,Korean,Yes,Christianity,Average
Joshua Jackson,"3154 163rd St, Baton Rouge, IA 33439",33439,77,25.18956,-94.034626,1947-09-17,Japanese,No,Islam,Tall,Japanese,No,Islam,Tall
Amy Lee,"3154 163rd St, Baton Rouge, IA 33439",33439,73,25.18956,-94.034626,1951-09-17,Vietnamese,Yes,Shinto,Short,Vietnamese,Yes,Shinto,Short
Sharon Edwards,"3154 163rd St, Baton Rouge, IA 33439",33439,72,25.18956,-94.034626,1952-09-16,Indian,No,Buddhism,Short,Indian,No,Buddhism,Short
Andre Clark,"4680 184th St, Lafayette, IN 47357",47357,72,38.928246,-115.107656,1952-09-16,German,Yes,Baháʼí,Tall,German,Yes,Baháʼí,Tall
Ryan Morgan,"4680 184th St, Lafayette, IN 47357",47357,56,38.928246,-115.107656,1968-09-16,American,No,Judaism,Tall,American,No,Judaism,Tall
Christian Walker,"6542 57th St, Everett, MS 39806",39806,45,29.781644,-115.002274,1979-09-17,German,Yes,Judaism,Short,German,Yes,Judaism,Short
Mary Robinson,"6542 57th St, Everett, MS 39806",39806,23,29.781644,-115.002274,2001-09-17,Greek,Yes,Sikhism,Tall,Greek,Yes,Sikhism,Tall
Tina Morris,"6542 57th St, Everett, MS 39806",39806,33,29.781644,-115.002274,1991-09-17,English,No,Islam,Short,English,No,Islam,Short
Marcus Walker,"9172 128th St, Olathe, MD 32470",32470,67,49.048956,-88.473675,1957-09-17,Russian,No,Agnostic,Tall,Russian,No,Agnostic,Tall
Logan Robinson,"9172 128th St, Olathe, MD 32470",32470,30,49.048956,-88.473675,1994-09-17,Irish,No,Unitarianism,Short,Irish,No,Unitarianism,Short
Cindy Garcia,"5425 191st St, Glendale, MN 15139",15139,45,32.291207,-78.406497,1979-09-17,Polish,No,Shinto,Tall,Polish,No,Shinto,Tall
John Evans,"5425 191st St, Glendale, MN 15139",15139,20,32.291207,-78.406497,2004-09-16,Spanish,No,Paganism,Tall,Spanish,No,Paganism,Tall
John Gonzalez,"5425 191st St, Glendale, MN 15139",15139,52,32.291207,-78.406497,1972-09-16,German,No,Hinduism,Tall,German,No,Hinduism,Tall
Regina Cook,"5425 191st St, Glendale, MN 15139",15139,35,32.291207,-78.406497,1989-09-17,German,Yes,Confucianism,Average,German,Yes,Confucianism,Average
Jennifer Ortiz,"5425 191st St, Glendale, MN 15139",15139,45,32.291207,-78.406497,1979-09-17,Canadian,Yes,Deism,Tall,Canadian,Yes,Deism,Tall
Nicole Reyes,"9280 98th St, Long Beach, TN 45657",45657,25,26.361085,-96.264272,1999-09-17,French,Yes,Druidism,Short,French,Yes,Druidism,Short
Joseph Campbell,"9280 98th St, Long Beach, TN 45657",45657,74,26.361085,-96.264272,1950-09-17,American,No,Druidism,Short,American,No,Druidism,Short
Kimberly Rogers,"1129 2nd St, Akron, KS 52139",52139,77,35.406532,-88.380084,1947-09-17,Brazilian,No,Hinduism,Average,Brazilian,No,Hinduism,Average
Joseph Brown,"1129 2nd St, Akron, KS 52139",52139,26,35.406532,-88.380084,1998-09-17,Chinese,No,Islam,Average,Chinese,No,Islam,Average
Adrian Garcia,"1129 2nd St, Akron, KS 52139",52139,78,35.406532,-88.380084,1946-09-17,Korean,Yes,Judaism,Average,Korean,Yes,Judaism,Average
Robert Collins,"3689 11th St, Oxnard, VT 56901",56901,69,44.737189,-113.100278,1955-09-17,German,No,Druidism,Tall,German,No,Druidism,Tall
Jane Rodriguez,"3689 11th St, Oxnard, VT 56901",56901,36,44.737189,-113.100278,1988-09-16,Japanese,Yes,Judaism,Tall,Japanese,Yes,Judaism,Tall
Joshua Murphy,"3689 11th St, Oxnard, VT 56901",56901,52,44.737189,-113.100278,1972-09-16,Korean,No,Confucianism,Short,Korean,No,Confucianism,Short
Samantha Rogers,"3689 11th St, Oxnard, VT 56901",56901,39,44.737189,-113.100278,1985-09-17,French,No,Sikhism,Short,French,No,Sikhism,Short
Jodi Jackson,"3689 11th St, Oxnard, VT 56901",56901,50,44.737189,-113.100278,1974-09-17,Greek,No,Rastafarianism,Tall,Greek,No,Rastafarianism,Tall
Jonathan Hernandez,"515 179th St, New York, VA 85421",85421,79,33.72087,-119.130364,1945-09-17,Italian,Yes,Deism,Short,Italian,Yes,Deism,Short
Carrie King,"515 179th St, New York, VA 85421",85421,53,33.72087,-119.130364,1971-09-17,Italian,No,Rastafarianism,Tall,Italian,No,Rastafarianism,Tall
Carla Williams,"515 179th St, New York, VA 85421",85421,25,33.72087,-119.130364,1999-09-17,Japanese,Yes,Christianity,Average,Japanese,Yes,Christianity,Average
Scott Williams,"515 179th St, New York, VA 85421",85421,78,33.72087,-119.130364,1946-09-17,Chinese,No,Sikhism,Tall,Chinese,No,Sikhism,Tall
Melissa Hill,"515 179th St, New York, VA 85421",85421,42,33.72087,-119.130364,1982-09-17,Swedish,No,Islam,Tall,Swedish,No,Islam,Tall
Christopher Parker,"6466 147th St, McKinney, SC 64934",64934,24,29.093085,-121.236967,2000-09-16,American,No,Judaism,Tall,American,No,Judaism,Tall
Faith Garcia,"6466 147th St, McKinney, SC 64934",64934,32,29.093085,-121.236967,1992-09-16,Vietnamese,No,Paganism,Short,Vietnamese,No,Paganism,Short
Gabriella Carter,"6466 147th St, McKinney, SC 64934",64934,65,29.093085,-121.236967,1959-09-17,Greek,Yes,Zoroastrianism,Tall,Greek,Yes,Zoroastrianism,Tall
Robert Reed,"6466 147th St, McKinney, SC 64934",64934,60,29.093085,-121.236967,1964-09-16,English,No,Hinduism,Tall,English,No,Hinduism,Tall
Erica Stewart,"2493 190th St, Rockford, MS 30233",30233,57,49.184442,-106.868433,1967-09-17,English,Yes,Agnostic,Tall,English,Yes,Agnostic,Tall
Diana Cook,"2493 190th St, Rockford, MS 30233",30233,76,49.184442,-106.868433,1948-09-16,English,No,Buddhism,Average,English,No,Buddhism,Average
Sarah Phillips,"9877 108th St, Edinburg, MI 65540",65540,34,46.75098,-74.723826,1990-09-17,French,No,Shinto,Tall,French,No,Shinto,Tall
Joshua Rodriguez,"9877 108th St, Edinburg, MI 65540",65540,29,46.75098,-74.723826,1995-09-17,Mexican,No,Taoism,Tall,Mexican,No,Taoism,Tall
Carlos Lee,"9877 108th St, Edinburg, MI 65540",65540,45,46.75098,-74.723826,1979-09-17,German,Yes,Paganism,Tall,German,Yes,Paganism,Tall
Tiffany Carter,"1666 92nd St, Beaumont, UT 54014",54014,74,45.978982,-106.79905,1950-09-17,Russian,No,Atheism,Short,Russian,No,Atheism,Short
Ryan Baker,"1666 92nd St, Beaumont, UT 54014",54014,23,45.978982,-106.79905,2001-09-17,Canadian,Yes,Christianity,Average,Canadian,Yes,Christianity,Average
Susan Martin,"1666 92nd St, Beaumont, UT 54014",54014,47,45.978982,-106.79905,1977-09-17,Japanese,Yes,Deism,Average,Japanese,Yes,Deism,Average
Angela Smith,"1666 92nd St, Beaumont, UT 54014",54014,30,45.978982,-106.79905,1994-09-17,German,No,Zoroastrianism,Tall,German,No,Zoroastrianism,Tall
Eric Jackson,"8956 3rd St, Downey, VA 80573",80573,75,34.33237,-102.98611,1949-09-17,Canadian,Yes,Agnostic,Tall,Canadian,Yes,Agnostic,Tall
Susan Clark,"8956 3rd St, Downey, VA 80573",80573,50,34.33237,-102.98611,1974-09-17,Japanese,No,Jainism,Short,Japanese,No,Jainism,Short
Garrett Parker,"8956 3rd St, Downey, VA 80573",80573,71,34.33237,-102.98611,1953-09-17,Russian,Yes,Baháʼí,Tall,Russian,Yes,Baháʼí,Tall
Holly Hernandez,"6165 193rd St, Sugar Land, OR 92824",92824,60,44.990924,-81.255053,1964-09-16,Vietnamese,Yes,Islam,Short,Vietnamese,Yes,Islam,Short
Kristy Taylor,"6165 193rd St, Sugar Land, OR 92824",92824,64,44.990924,-81.255053,1960-09-16,Swedish,Yes,Sikhism,Tall,Swedish,Yes,Sikhism,Tall
Jillian Sanchez,"952 108th St, Glendale, MO 13312",13312,37,30.083335,-122.685801,1987-09-17,French,Yes,Christianity,Short,French,Yes,Christianity,Short
Stephanie Gutierrez,"952 108th St, Glendale, MO 13312",13312,38,30.083335,-122.685801,1986-09-17,German,No,Druidism,Average,German,No,Druidism,Average
Michelle Green,"4875 102nd St, Hesperia, TX 17094",17094,28,34.218005,-83.879827,1996-09-16,Russian,Yes,Islam,Tall,Russian,Yes,Islam,Tall
Brian Gomez,"4875 102nd St, Hesperia, TX 17094",17094,51,34.218005,-83.879827,1973-09-17,Greek,No,Agnostic,Short,Greek,No,Agnostic,Short
Latasha Williams,"4875 102nd St, Hesperia, TX 17094",17094,34,34.218005,-83.879827,1990-09-17,Greek,Yes,Rastafarianism,Short,Greek,Yes,Rastafarianism,Short
Mitchell Wright,"4875 102nd St, Hesperia, TX 17094",17094,36,34.218005,-83.879827,1988-09-16,Italian,No,Buddhism,Tall,Italian,No,Buddhism,Tall
Robert Taylor,"8283 35th St, Lubbock, GA 29497",29497,39,32.736339,-101.703495,1985-09-17,Russian,No,Unitarianism,Short,Russian,No,Unitarianism,Short
Jessica Sanchez,"8283 35th St, Lubbock, GA 29497",29497,33,32.736339,-101.703495,1991-09-17,Greek,Yes,Buddhism,Tall,Greek,Yes,Buddhism,Tall
Gregory Bailey,"7751 54th St, Costa Mesa, KS 11008",11008,58,32.287785,-69.074692,1966-09-17,Greek,Yes,Hinduism,Tall,Greek,Yes,Hinduism,Tall
William Ramos,"7751 54th St, Costa Mesa, KS 11008",11008,79,32.287785,-69.074692,1945-09-17,Swedish,No,Baháʼí,Short,Swedish,No,Baháʼí,Short
Tina Hall,"7751 54th St, Costa Mesa, KS 11008",11008,76,32.287785,-69.074692,1948-09-16,English,Yes,Paganism,Short,English,Yes,Paganism,Short
Eric Hill,"8927 198th St, Salt Lake City, PA 88255",88255,40,36.734538,-104.298122,1984-09-16,Mexican,Yes,Druidism,Short,Mexican,Yes,Druidism,Short
Monica Collins,"8927 198th St, Salt Lake City, PA 88255",88255,50,36.734538,-104.298122,1974-09-17,Irish,Yes,Hinduism,Average,Irish,Yes,Hinduism,Average
Joseph Rodriguez,"8927 198th St, Salt Lake City, PA 88255",88255,27,36.734538,-104.298122,1997-09-17,Swedish,Yes,Taoism,Tall,Swedish,Yes,Taoism,Tall
Gabrielle Davis,"3847 Main St, Boulder, MO 13891",13891,75,40.775708,-92.616529,1949-09-17,Mexican,Yes,Paganism,Tall,Mexican,Yes,Paganism,Tall
Kevin Allen,"3847 Main St, Boulder, MO 13891",13891,59,40.775708,-92.616529,1965-09-17,Japanese,Yes,Druidism,Average,Japanese,Yes,Druidism,Average
Justin Lewis,"5349 105th St, Buffalo, LA 66006",66006,38,42.016882,-119.437844,1986-09-17,Italian,Yes,Sikhism,Average,Italian,Yes,Sikhism,Average
Felicia Rivera,"5349 105th St, Buffalo, LA 66006",66006,46,42.016882,-119.437844,1978-09-17,German,Yes,Taoism,Short,German,Yes,Taoism,Short
Michael Morris,"5349 105th St, Buffalo, LA 66006",66006,69,42.016882,-119.437844,1955-09-17,French,Yes,Confucianism,Tall,French,Yes,Confucianism,Tall
Jennifer Wright,"5349 105th St, Buffalo, LA 66006",66006,49,42.016882,-119.437844,1975-09-17,Indian,No,Paganism,Average,Indian,No,Paganism,Average
Kristen Clark,"5349 105th St, Buffalo, LA 66006",66006,80,42.016882,-119.437844,1944-09-16,Japanese,Yes,Shinto,Average,Japanese,Yes,Shinto,Average
Cynthia White,"3329 22nd St, Corona, KY 39883",39883,38,42.708603,-108.984168,1986-09-17,American,Yes,Unitarianism,Tall,American,Yes,Unitarianism,Tall
Robert Cruz,"3222 168th St, Hollywood, GA 86487",86487,23,41.403321,-71.046359,2001-09-17,Mexican,Yes,Taoism,Tall,Mexican,Yes,Taoism,Tall
Christie Hill,"3222 168th St, Hollywood, GA 86487",86487,38,41.403321,-71.046359,1986-09-17,American,Yes,Druidism,Tall,American,Yes,Druidism,Tall
Heather Jones,"8505 124th St, Tulsa, WY 61748",61748,65,34.051121,-70.28186,1959-09-17,Polish,Yes,Deism,Short,Polish,Yes,Deism,Short
Lori Walker,"8505 124th St, Tulsa, WY 61748",61748,33,34.051121,-70.28186,1991-09-17,Mexican,No,Rastafarianism,Average,Mexican,No,Rastafarianism,Average
Bruce Turner,"3949 106th St, Phoenix, NH 94068",94068,68,45.828538,-99.540957,1956-09-16,Swedish,No,Hinduism,Short,Swedish,No,Hinduism,Short
Mark White,"2491 177th St, Broken Arrow, MS 39798",39798,53,28.34651,-68.723197,1971-09-17,Chinese,Yes,Baháʼí,Tall,Chinese,Yes,Baháʼí,Tall
Linda Sanchez,"2491 177th St, Broken Arrow, MS 39798",39798,46,28.34651,-68.723197,1978-09-17,Korean,No,Agnostic,Tall,Korean,No,Agnostic,Tall
Elizabeth Clark,"2491 177th St, Broken Arrow, MS 39798",39798,79,28.34651,-68.723197,1945-09-17,Swedish,Yes,Pastafarianism,Average,Swedish,Yes,Pastafarianism,Average
Steven Garcia,"5762 31st St, Denver, TX 65038",65038,47,47.822046,-114.932976,1977-09-17,Greek,Yes,Judaism,Short,Greek,Yes,Judaism,Short
Rose Clark,"5762 31st St, Denver, TX 65038",65038,67,47.822046,-114.932976,1957-09-17,American,No,Pastafarianism,Short,American,No,Pastafarianism,Short
Katherine Rodriguez,"5762 31st St, Denver, TX 65038",65038,53,47.822046,-114.932976,1971-09-17,American,No,Jainism,Short,American,No,Jainism,Short
Patrick Phillips,"5762 31st St, Denver, TX 65038",65038,29,47.822046,-114.932976,1995-09-17,Brazilian,No,Druidism,Tall,Brazilian,No,Druidism,Tall
Christina Bailey,"5762 31st St, Denver, TX 65038",65038,29,47.822046,-114.932976,1995-09-17,Chinese,No,Taoism,Average,Chinese,No,Taoism,Average
Catherine Thompson,"4166 13th St, Yakima, AL 99494",99494,34,48.059128,-67.509638,1990-09-17,Indian,No,Sikhism,Short,Indian,No,Sikhism,Short
Francisco Reed,"4166 13th St, Yakima, AL 99494",99494,32,48.059128,-67.509638,1992-09-16,Japanese,Yes,Hinduism,Tall,Japanese,Yes,Hinduism,Tall
Casey Hernandez,"4166 13th St, Yakima, AL 99494",99494,62,48.059128,-67.509638,1962-09-17,Vietnamese,Yes,Pastafarianism,Tall,Vietnamese,Yes,Pastafarianism,Tall
Elizabeth King,"2985 171st St, Springfield, NJ 97934",97934,75,35.783463,-81.266691,1949-09-17,Spanish,Yes,Shinto,Short,Spanish,Yes,Shinto,Short
Patrick Baker,"6931 104th St, Fort Wayne, TX 62532",62532,64,42.751441,-102.939245,1960-09-16,Vietnamese,No,Sikhism,Average,Vietnamese,No,Sikhism,Average
Brian Wright,"6931 104th St, Fort Wayne, TX 62532",62532,31,42.751441,-102.939245,1993-09-17,Mexican,Yes,Confucianism,Average,Mexican,Yes,Confucianism,Average
